,medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,TripDistance
0,89D227B655E5C82AECF13C3F540D4CF4,BA96DE419E711691B9445D6A6307C170,CMT,1,N,1/1/13 15:11,1/1/13 15:18,4,382,1.0,-73.978165000000004,40.757976999999997,-73.989838000000006,40.751170999999999,0.7712151881663847
1,0BD7C8F5BA12B88E0B67BED28BEA73D8,9FD8F69F0804BDB5549F40E9DA1BE472,CMT,1,N,1/6/13 0:18,1/6/13 0:22,1,259,1.5,-74.006682999999995,40.731780999999998,-73.994499000000005,40.750660000000003,1.4524607217766974
2,0BD7C8F5BA12B88E0B67BED28BEA73D8,9FD8F69F0804BDB5549F40E9DA1BE472,CMT,1,N,1/5/13 18:49,1/5/13 18:54,1,282,1.1000000000000001,-74.004706999999996,40.737769999999998,-74.009833999999998,40.726002000000001,0.8565240614368218
3,DFD2202EE08F7A8DC9A57B02ACB81FE2,51EE87E3205C985EF8431D850C786310,CMT,1,N,1/7/13 23:54,1/7/13 23:58,2,244,0.69999999999999996,-73.974602000000004,40.759945000000002,-73.984734000000003,40.759388000000001,0.5318207929891519
4,DFD2202EE08F7A8DC9A57B02ACB81FE2,51EE87E3205C985EF8431D850C786310,CMT,1,N,1/7/13 23:25,1/7/13 23:34,1,560,2.1000000000000001,-73.976249999999993,40.748528,-74.002585999999994,40.747867999999997,1.3797217632610828
5,20D9ECB2CA0767CF7A01564DF2844A3E,598CCE5B9C1918568DEE71F43CF26CD2,CMT,1,N,1/7/13 15:27,1/7/13 15:38,1,648,1.7,-73.966742999999994,40.764251999999999,-73.983322000000001,40.743763000000001,1.6609558989684636
6,496644932DF3932605C22C7926FF0FE0,513189AD756FF14FE670D10B92FAF04C,CMT,1,N,1/8/13 11:01,1/8/13 11:08,1,418,0.80000000000000004,-73.995804000000007,40.743977000000001,-74.007416000000006,40.744343000000001,0.6085736040492196
7,0B57B9633A2FECD3D3B1944AFC7471CF,CCD4367B417ED6634D986F573A552A62,CMT,1,N,1/7/13 12:39,1/7/13 13:10,3,1898,10.699999999999999,-73.989936999999998,40.756774999999998,-73.865250000000003,40.770629999999997,6.597026326269307
8,2C0E91FF20A856C891483ED63589F982,1DA2F6543A62B8ED934771661A9D2FA0,CMT,1,N,1/7/13 18:15,1/7/13 18:20,1,299,0.80000000000000004,-73.980072000000007,40.743136999999997,-73.982712000000006,40.735335999999997,0.556609034985612
9,2D4B95E2FA7B2E85118EC5CA4570FA58,CD2F522EEE1FF5F5A8D8B679E23576B3,CMT,1,N,1/7/13 15:33,1/7/13 15:49,2,957,2.5,-73.977936,40.786982999999999,-73.952918999999994,40.806370000000001,1.8731703848261272
10,E12F6AF991172EAC3553144A0AF75A19,06918214E951FA0003D1CC54955C2AB0,CMT,1,N,1/8/13 13:11,1/8/13 13:19,1,477,1.3,-73.982451999999995,40.773167000000001,-73.964134000000001,40.773814999999999,0.9598211529230617
11,E12F6AF991172EAC3553144A0AF75A19,06918214E951FA0003D1CC54955C2AB0,CMT,1,N,1/8/13 9:50,1/8/13 10:02,1,768,0.69999999999999996,-73.995559999999998,40.749293999999999,-73.988686000000001,40.759051999999997,0.7644424271015654
12,78FFD9CD0CDA541F335EF8B38FB494D6,E949C583ECF62C8F03FDCE1484954A08,CMT,1,N,1/10/13 12:07,1/10/13 12:17,1,620,2.2999999999999998,-73.971496999999999,40.791321000000003,-73.964478,40.775920999999997,1.1259720142077365
13,237F49C3ECC11F5024B254268F054384,93C363DDF8ED9385D65FAD07CE3F5F07,CMT,1,N,1/7/13 7:35,1/7/13 7:46,1,612,2.2999999999999998,-73.988510000000005,40.774307,-73.981093999999999,40.755324999999999,1.3681728611724244
14,3349F919AA8AE5DC9C50A3773EA45BD8,7CE849FEF67514F080AF80D990F7EF7F,CMT,1,N,1/10/13 15:42,1/10/13 16:04,1,1293,3.2000000000000002,-73.994911000000002,40.723221000000002,-73.971558000000002,40.761612,2.921634510086626
15,3349F919AA8AE5DC9C50A3773EA45BD8,7CE849FEF67514F080AF80D990F7EF7F,CMT,1,N,1/10/13 14:27,1/10/13 14:45,1,1073,4.4000000000000004,-74.010390999999998,40.708702000000002,-73.987846000000005,40.756104000000001,3.482469768788504
16,4C005EEBAA7BF26B84B21586332488A2,351BE7D984BE17DB2FA80A748E816472,CMT,1,N,1/7/13 22:09,1/7/13 22:19,1,591,1.7,-73.973731999999998,40.756287,-73.998412999999999,40.756832000000003,1.292697182102125
17,7D99C30FCE69B1A9DD27E2AEAC9BFA0C,460C3F57DD9CB2265DB75B14CD70224D,CMT,1,N,1/7/13 17:18,1/7/13 17:20,1,158,0.69999999999999996,-73.968924999999999,40.767704000000002,-73.96199,40.776566000000003,0.7119793990420944
18,E6FBF80668FE0611AEA44FD9574A7E32,36773E80775F26CD1158EB5450A61C79,CMT,1,N,1/7/13 6:08,1/7/13 6:13,1,262,1.7,-73.962119999999999,40.769736999999999,-73.979561000000004,40.755389999999998,1.3479127224429137
19,0C5296F3C8B16E702F8F2E06F5106552,D2363240A9295EF570FC6069BC4F4C92,CMT,1,N,1/7/13 22:25,1/7/13 22:36,1,669,2.2999999999999998,-73.989707999999993,40.756714000000002,-73.977615,40.787574999999997,2.2248962923426676
20,D8AADA4E722C87C10E609654612630DD,8F1E4F779A4D67431C3FCFA4E70A87DC,CMT,2,N,1/10/13 23:41,1/11/13 0:09,1,1640,17.5,-73.78331,40.648766000000002,-73.988913999999994,40.748207000000001,12.779133684982618
21,B6FC8357E0D53B0F1FA897D536A20F5C,113A5BA8513934DEE97A342E3535DE96,CMT,1,N,1/7/13 18:05,1/7/13 18:23,4,1094,3.7999999999999998,-73.956505000000007,40.771278000000002,-73.996368000000004,40.732460000000003,3.399134949856747
22,E12F6AF991172EAC3553144A0AF75A19,06918214E951FA0003D1CC54955C2AB0,CMT,1,N,1/8/13 13:29,1/8/13 13:37,1,507,1.2,-73.955780000000004,40.779319999999998,-73.967285000000004,40.763343999999996,1.2577204105852173
23,4C005EEBAA7BF26B84B21586332488A2,351BE7D984BE17DB2FA80A748E816472,CMT,1,N,1/7/13 21:13,1/7/13 21:22,1,568,1.1000000000000001,-73.978438999999995,40.764679000000001,-73.977683999999996,40.777003999999998,0.8527590359678666
24,E9BA494DC1A1F26D186394EFBB8327CF,BBF604B3A2426BFBAAC982AAAA0BF1B5,CMT,1,N,1/1/13 18:36,1/1/13 18:39,1,131,0.5,-73.992171999999997,40.749954000000002,-73.996750000000006,40.744553000000003,0.4436288440913406
25,E6FBF80668FE0611AEA44FD9574A7E32,36773E80775F26CD1158EB5450A61C79,CMT,1,Y,1/7/13 8:17,1/7/13 8:22,1,340,1.5,-73.992110999999994,40.689700999999999,-74.007155999999995,40.679295000000003,1.067251705014921
26,0C5296F3C8B16E702F8F2E06F5106552,D2363240A9295EF570FC6069BC4F4C92,CMT,1,N,1/7/13 22:39,1/7/13 22:44,1,312,1.5,-73.978652999999994,40.787734999999998,-73.965789999999998,40.805320999999999,1.3893513696707926
27,A3B17384165197E18CA0A1BB61277EE9,B8396B62883EA332EFD2771A6B031D05,CMT,1,N,1/7/13 6:26,1/7/13 6:28,2,111,0.5,-73.965316999999999,40.769374999999997,-73.967133000000004,40.763699000000003,0.4036501102350251
28,8E189DABE265CC03FEF4BFC695B32559,906939B31C0B93768242A58A682412B8,CMT,1,N,1/1/13 14:02,1/1/13 14:27,2,1537,10.199999999999999,-73.862708999999995,40.769142000000002,-73.982078999999999,40.762295000000002,6.266525617667727
29,312E0CB058D7FC1A6494EDB66D360CD2,7B5156F38990963332B33298C8BAE25E,CMT,1,N,1/5/13 11:54,1/5/13 12:03,1,539,0.80000000000000004,-73.977126999999996,40.748309999999996,-73.990913000000006,40.751052999999999,0.7463075666762181
30,F1EF8290A54338B1396DD98E38E09143,0FDDEFAFF6FC38BD632B6DDED47DA618,CMT,1,N,1/5/13 8:16,1/5/13 8:30,1,801,6.5,-73.976318000000006,40.682724,-73.917914999999994,40.742663999999998,5.1501309863043
31,0F9E0728AB1E40D5CEB0C6EDBF805CCB,8434E8A33D8C0150573FAA00B8A9ABF5,CMT,1,N,1/5/13 19:04,1/5/13 19:13,1,555,2.7999999999999998,-73.966682000000006,40.761139,-73.938514999999995,40.792332000000002,2.611745178563375
32,33A0B414EB87DB2538CB5929BF1EEE0D,8105CBF11B1747C525FA81334375EF5B,CMT,1,N,1/5/13 17:34,1/5/13 17:48,1,882,5.2000000000000002,-73.948334000000003,40.776482000000001,-73.991759999999999,40.733840999999998,3.722193712792583
33,24B56A4A0AC119529DBA559181C14FE4,CD5A75F5F950B3E26D561732332C8A5D,CMT,1,N,1/5/13 18:59,1/5/13 19:12,1,771,2.3999999999999999,-73.993201999999997,40.724406999999999,-73.984832999999995,40.748741000000003,1.738014644938123
34,7E3256C342CAFB3C23D3ABB98B9F3FB6,4F7873C913735088F9BEF85C1D054D31,CMT,1,N,1/5/13 3:00,1/5/13 3:23,1,1361,5.5,-73.965500000000006,40.711112999999997,-73.918327000000005,40.758671,4.111879487373425
35,2C159C8FCCDE50174CF6CFC07E75F1BA,51C567531541EE45C5EE86E956E46E4C,CMT,1,N,1/7/13 4:45,1/7/13 4:48,1,222,0.90000000000000002,-73.991935999999995,40.749622000000002,-73.978531000000004,40.751308000000002,0.7114767993357048
36,1F03ADDC384F4C5FB5E760528D4E0BA5,6607D2680127BFBCFF94193B15578DE7,CMT,1,N,1/1/13 18:45,1/1/13 18:48,1,225,1.2,-73.982383999999996,40.752102000000001,-73.993331999999995,40.736393,1.2277835838041973
37,764CA5AE502C0FEC9BB69DBCB6BB4ECC,26516CD746248B3495CBD99A8ABAF8B4,CMT,1,N,1/5/13 20:51,1/5/13 21:02,3,650,3.2999999999999998,-73.993827999999993,40.721007999999998,-73.952399999999997,40.723227999999999,2.1754610706365547
38,CD9DEF073BAB75B8B36015D85FD3F777,80430F0667E3C82E63AAF4F0DC547664,CMT,1,N,1/5/13 3:20,1/5/13 3:43,4,1387,11.199999999999999,-73.991141999999996,40.750366,-73.984436000000002,40.618481000000003,9.122010251665015
39,DD98E2C3AF5C47B4449F720ECC5778D4,79807332B275653A2473554C7328500A,CMT,1,N,1/2/13 6:58,1/2/13 7:24,1,1576,3.0,-73.987021999999996,40.759372999999997,-73.862021999999996,40.768017,6.5707592288296
40,26FC1764E8F96A8233F8C77F21D4161A,D8512BDC6E6DBF909DCC78174F02DA41,CMT,1,N,1/6/13 0:46,1/6/13 1:02,1,940,4.5,-73.991173000000003,40.743130000000001,-74.013762999999997,40.702297000000002,3.0601985005396197
41,4A4DA06C65CFA356CD538AF4B899430E,7CE1605151178F02B4EBBD8472C86A13,CMT,1,N,1/2/13 8:12,1/2/13 8:24,1,742,2.5,-73.991150000000005,40.750022999999999,-73.952613999999997,40.741149999999998,2.108977306437137
42,764CA5AE502C0FEC9BB69DBCB6BB4ECC,26516CD746248B3495CBD99A8ABAF8B4,CMT,1,N,1/5/13 19:45,1/5/13 19:57,2,746,1.1000000000000001,-73.989341999999994,40.763168,-73.991577000000007,40.750309000000001,0.8964198723745728
43,E8950C1BF2CE598E95DE0CA5C89FA4BA,E4D2F480F3C91138B7BA9F1BDE710434,CMT,1,N,1/5/13 21:23,1/5/13 21:25,1,132,0.29999999999999999,-73.959496000000001,40.779442000000003,-73.960723999999999,40.775745000000001,0.2634772703936193
44,99115D1EA0AE33939899D652DCC34089,A91627126C0D01A3752C7687EFEF9478,CMT,2,N,1/5/13 1:12,1/5/13 1:26,1,808,5.7000000000000002,-73.904715999999993,40.726418000000002,-73.984154000000004,40.760081999999997,4.766215054645198
45,9BB803DFE81D89F77C37D4C05BB1ABA1,797E4DBEC1C53DBC3196540342C64D4B,CMT,1,N,1/6/13 10:56,1/6/13 11:06,2,576,1.2,-73.958709999999996,40.768470999999998,-73.973656000000005,40.763348000000001,0.8587645324433447
46,8F9B593AE29F10B40EBEA0BBDEDD249F,61AF8331CB51E436B747478FC0E78B67,CMT,1,N,1/7/13 17:38,1/7/13 17:57,1,1179,10.300000000000001,-73.873154,40.773997999999999,-73.928780000000003,40.859313999999998,6.575402801849971
47,0B57B9633A2FECD3D3B1944AFC7471CF,CCD4367B417ED6634D986F573A552A62,CMT,1,N,1/7/13 14:38,1/7/13 14:46,1,457,0.59999999999999998,-73.990622999999999,40.756813000000001,-73.982101,40.758983999999998,0.4707077720926427
48,0B57B9633A2FECD3D3B1944AFC7471CF,CCD4367B417ED6634D986F573A552A62,CMT,1,N,1/7/13 10:35,1/7/13 10:42,1,446,1.2,-73.965843000000007,40.758704999999999,-73.978133999999997,40.752730999999997,0.7645660094750226
49,0B57B9633A2FECD3D3B1944AFC7471CF,CCD4367B417ED6634D986F573A552A62,CMT,1,N,1/7/13 14:46,1/7/13 14:55,1,530,1.1000000000000001,-73.981796000000003,40.758862000000001,-73.967239000000006,40.761699999999998,0.7869123629546785
50,E12F6AF991172EAC3553144A0AF75A19,06918214E951FA0003D1CC54955C2AB0,CMT,1,N,1/8/13 15:17,1/8/13 15:25,1,429,1.2,-73.977317999999997,40.764541999999999,-73.981894999999994,40.779525999999997,1.0629681148527774
51,2C0E91FF20A856C891483ED63589F982,1DA2F6543A62B8ED934771661A9D2FA0,CMT,1,N,1/7/13 18:24,1/7/13 18:36,1,724,2.2999999999999998,-73.986534000000006,40.734200000000001,-73.987869000000003,40.759140000000002,1.7251458736501475
52,78FFD9CD0CDA541F335EF8B38FB494D6,E949C583ECF62C8F03FDCE1484954A08,CMT,1,N,1/10/13 12:20,1/10/13 12:28,1,468,0.59999999999999998,-73.966660000000005,40.773125,-73.971801999999997,40.765765999999999,0.5754429443702391
53,FAE1370A694D0621FAE1E62FAFD64080,265B3D7D30A9B7AE389A2626F6825266,CMT,1,N,1/7/13 10:15,1/7/13 10:20,1,290,1.0,-73.958648999999994,40.768791,-73.970909000000006,40.761490000000002,0.8163991538280014
54,32D306FD3A4D7CEDCFD8D644294DD5B7,05EACD5B806FC3D01A377606D37CF327,CMT,1,Y,1/8/13 13:56,1/8/13 14:08,2,707,2.0,-73.975921999999997,40.744605999999997,-73.998146000000006,40.729075999999999,1.5832445955230618
55,D8AADA4E722C87C10E609654612630DD,8F1E4F779A4D67431C3FCFA4E70A87DC,CMT,1,N,1/10/13 17:19,1/10/13 17:51,1,1896,5.9000000000000004,-73.963607999999994,40.774113,-73.944038000000006,40.717517999999998,4.043565539448835
56,A5A69FAD94C3DC7854F9DDEA994B6380,178BA04DD1A4E3A184C86AA3F110A742,CMT,1,N,1/10/13 13:16,1/10/13 13:26,1,635,2.3999999999999999,-73.958481000000006,40.761166000000003,-73.986542,40.749397000000002,1.6792841597362154
57,7D99C30FCE69B1A9DD27E2AEAC9BFA0C,460C3F57DD9CB2265DB75B14CD70224D,CMT,1,N,1/8/13 0:02,1/8/13 0:05,1,200,0.69999999999999996,-73.985573000000002,40.747374999999998,-73.983879000000002,40.739223000000003,0.5703658973758308
58,5E162F2D7F569949769648C56A23C525,6F7932F2B112DAABF1F2A385FE2AB819,CMT,1,N,1/7/13 17:54,1/7/13 18:00,1,360,2.2000000000000002,-73.985184000000004,40.773997999999999,-73.964737,40.801833999999999,2.2014058628200677
59,82420BD631D2BB88E2F213A8CA15BECE,213779F7AA40E58009B3457E3FA7089D,CMT,1,N,1/8/13 10:38,1/8/13 10:56,1,1076,3.1000000000000001,-73.967681999999996,40.751221000000001,-73.995232000000001,40.717421999999999,2.745679491828167
60,1836E1591EE79F810104064B945747AB,18EDD3FC80A78DC262E2442FEEA55F01,CMT,1,N,1/7/13 20:13,1/7/13 20:25,1,695,3.6000000000000001,-74.007469,40.708903999999997,-73.981887999999998,40.677669999999999,2.5411028537395883
61,1836E1591EE79F810104064B945747AB,18EDD3FC80A78DC262E2442FEEA55F01,CMT,1,N,1/8/13 1:15,1/8/13 1:23,1,435,1.8999999999999999,-73.992500000000007,40.758308,-73.967140000000001,40.760779999999997,1.3385852813173837
62,8FCED8833E91F75673B4B4B4A7D720AB,C8DB0DEAF651336169544E466AFF2DA1,CMT,1,N,1/7/13 18:12,1/7/13 18:19,1,433,2.2000000000000002,-73.982315,40.774441000000003,-73.965903999999995,40.801422000000002,2.053033727796911
63,47CFD616C057758044C57D1B4BEFE759,A6DCBA545B1E1A2DC24BFEE1C0A54029,CMT,1,N,1/7/13 18:45,1/7/13 19:00,1,874,1.8999999999999999,-73.977676000000002,40.746544,-73.999458000000004,40.738971999999997,1.2549409754028527
64,4728FA63A46613319446ED726626FED3,4A6C8D08FAB98E9C9B21399C5255EED0,CMT,1,N,1/8/13 11:33,1/8/13 11:48,1,889,0.59999999999999998,-73.987731999999994,40.751883999999997,-73.981719999999996,40.746529000000002,0.48587338052301215
65,0C5296F3C8B16E702F8F2E06F5106552,D2363240A9295EF570FC6069BC4F4C92,CMT,1,N,1/7/13 20:46,1/7/13 21:06,1,1190,12.300000000000001,-73.864861000000005,40.770428000000003,-74.006653,40.707873999999997,8.592280636648255
66,0CC08DE5645A7137059499EA11886805,4F2627F9FD34A9B9EFCCFC5147048345,CMT,1,N,1/7/13 18:45,1/7/13 18:52,3,459,0.90000000000000002,-73.979705999999993,40.758426999999998,-73.985557999999997,40.747264999999999,0.8300783650409566
67,961D9C9506D105D3A7E88229F0487033,65683B8714DEF5F783E75E8111784177,CMT,1,N,1/10/13 15:17,1/10/13 15:28,1,661,1.0,-73.988495,40.737442000000001,-73.988106000000002,40.749099999999999,0.8060005606472433
68,1159BD618BE1D4A90D522416A77AC29A,9964A99249A4888E2C6AE55BA78A6F64,CMT,1,N,1/10/13 15:04,1/10/13 15:07,1,204,0.69999999999999996,-73.980118000000004,40.754601000000001,-73.988045,40.748961999999999,0.5693461272516912
69,FA3DD236E7627E99646337C5218EA281,37A4843DC4AA9F62DBF4CA42F359E0D3,CMT,1,N,1/8/13 13:16,1/8/13 13:32,1,936,2.2000000000000002,-74.004577999999995,40.707554000000002,-73.992469999999997,40.734222000000003,1.9492308508431373
70,FA3DD236E7627E99646337C5218EA281,37A4843DC4AA9F62DBF4CA42F359E0D3,CMT,1,N,1/8/13 15:33,1/8/13 15:48,1,940,1.6000000000000001,-73.945914999999999,40.786155999999998,-73.971581,40.794955999999999,1.474330552163497
71,38CA8BCB4180F32BEDE6FE085F4E445E,CE7A3E2632A838C9C02334D65E4355AF,CMT,1,N,1/7/13 22:35,1/7/13 22:59,1,1457,16.100000000000001,-73.790015999999994,40.644058000000001,-73.956703000000005,40.747852000000002,11.302956734298963
72,C28DA92FB1D60B9EBFB7EFA6AE6C4577,979AF867DF1D4CF290467D47E5BD20CA,CMT,1,N,1/7/13 18:48,1/7/13 18:56,1,445,1.2,-73.998337000000006,40.746025000000003,-73.981255000000004,40.747222999999998,0.8982683789277983
73,DDB3F3E0172B1FBF0C9E39CA773CC6E3,559F071794B7213986693B57DCEDDEE5,CMT,1,N,1/7/13 22:19,1/7/13 22:39,1,1182,11.4,0.0,0.0,0.0,0.0,0.0
74,B14118AD4BF381D80035EF546CE7AEFA,9DCEE90343F24D475B3A19A3F10AE801,CMT,1,N,1/10/13 10:31,1/10/13 10:46,2,930,2.3999999999999999,-73.982078999999999,40.763793999999997,-74.003112999999999,40.731105999999997,2.513390934814392
75,50296A056AF5D221536DC98ABB1E3274,4F3E6D0E69CABD8954F8A126D54C5C20,CMT,4,N,1/8/13 2:22,1/8/13 2:24,1,150,0.5,-73.994690000000006,40.750191000000001,-73.990088999999998,40.757216999999997,0.5420682697664868
76,2D4B95E2FA7B2E85118EC5CA4570FA58,CD2F522EEE1FF5F5A8D8B679E23576B3,CMT,1,N,1/7/13 13:21,1/7/13 13:34,2,762,2.2999999999999998,-73.947601000000006,40.775329999999997,-73.978797999999998,40.777583999999997,1.640212676451808
77,4C005EEBAA7BF26B84B21586332488A2,351BE7D984BE17DB2FA80A748E816472,CMT,1,N,1/7/13 21:58,1/7/13 22:08,3,598,2.0,-73.987099000000001,40.755215,-73.974457000000001,40.755589000000001,0.6623749471122001
78,5C1E310A26EEE17AA72AFE63194DE5B5,A56B275487B0D09E6BA4C8801E0B2BE3,CMT,1,N,1/1/13 17:11,1/1/13 17:17,3,327,1.3999999999999999,-73.987930000000006,40.749541999999998,-73.978981000000005,40.766734999999997,1.277317951973968
79,CD847FE5884F10A28217E9FBA11B275B,5FEFD00D9773268B72EE4E879852F190,CMT,1,N,1/8/13 10:44,1/8/13 10:46,1,123,0.29999999999999999,-73.989295999999996,40.756312999999999,-73.987885000000006,40.751122000000002,0.36630287417552077
80,961D9C9506D105D3A7E88229F0487033,65683B8714DEF5F783E75E8111784177,CMT,1,N,1/10/13 14:55,1/10/13 14:57,1,153,0.59999999999999998,-73.961678000000006,40.756123000000002,-73.969916999999995,40.753158999999997,0.47753016575038487
81,A5A69FAD94C3DC7854F9DDEA994B6380,178BA04DD1A4E3A184C86AA3F110A742,CMT,1,N,1/10/13 10:42,1/10/13 10:51,1,549,0.90000000000000002,-73.946854000000002,40.775886999999997,-73.961753999999999,40.77993,0.828376164300662
82,FAE1370A694D0621FAE1E62FAFD64080,265B3D7D30A9B7AE389A2626F6825266,CMT,1,N,1/7/13 8:29,1/7/13 8:34,1,322,1.1000000000000001,-73.986846999999997,40.762065999999997,-74.002892000000003,40.760334,0.8484479481745628
83,312E0CB058D7FC1A6494EDB66D360CD2,7B5156F38990963332B33298C8BAE25E,CMT,1,N,1/5/13 14:00,1/5/13 14:06,1,386,0.80000000000000004,-73.986350999999999,40.738503000000001,-73.981421999999995,40.747439999999997,0.6694388380918631
84,0DDA4FBFADAE0126868397C423989193,CD45CB7CD02BB6649F9A23F5A374A480,CMT,1,N,1/5/13 21:04,1/5/13 21:11,1,455,0.90000000000000002,-73.987899999999996,40.737755,-73.979568,40.730964999999998,0.640814499311266
85,24929E5F008DBC4C0E551B957F619910,F7C8E4BC689563E4562A9F52A04EE619,CMT,1,N,1/8/13 13:51,1/8/13 13:55,1,210,0.69999999999999996,-73.998299000000003,40.740653999999999,-74.000504000000006,40.747912999999997,0.5148207489690191
86,26B6CDD419985C6F551F0FAE87EF3AA9,015760806341352ED97B0F79C8A873BC,CMT,1,N,1/6/13 22:18,1/6/13 22:26,1,508,2.8999999999999999,-74.003058999999993,40.723472999999998,-73.976883000000001,40.751883999999997,2.394774096510558
87,D5367E940A20B9D2550BF7CF7AE01681,5B34A2589D1D2106FC0C47564A4833F0,CMT,1,N,1/8/13 12:50,1/8/13 12:58,2,496,1.1000000000000001,-73.952026000000004,40.766478999999997,-73.966826999999995,40.759968000000001,0.8960150698306044
88,20D9ECB2CA0767CF7A01564DF2844A3E,598CCE5B9C1918568DEE71F43CF26CD2,CMT,1,N,1/8/13 7:51,1/8/13 7:51,1,4,0.0,-73.945396000000002,40.80209,-73.945412000000005,40.802025,0.004569643532654026
89,21EF33AA5B34F791B9627087A59C2B13,81D753BF37DADFA0AB6DD2A246A81D32,CMT,1,N,1/8/13 10:54,1/8/13 10:55,1,104,0.5,-73.983917000000005,40.746563000000002,-73.990921,40.750140999999999,0.442319821549052
90,02BFD1B64C2C80B433D3A282C828912B,375201058CFE70CE40B69903041C2310,CMT,1,N,1/1/13 19:41,1/1/13 19:49,2,453,2.1000000000000001,-73.984734000000003,40.769309999999997,-73.997787000000002,40.744205000000001,1.864855778245475
91,1944EB168702ED8E6B9FD94E988D0197,1D24DD6F12731B59E72DD7CF387F5011,CMT,1,N,1/8/13 8:30,1/8/13 8:41,1,647,0.80000000000000004,-73.976287999999997,40.765472000000003,-73.975104999999999,40.757393,0.5618042549835386
92,CBA5A347BB1107C22444175A81393D41,AE3664048097EAEBF73CB279944741A6,CMT,1,N,1/6/13 16:37,1/6/13 16:41,1,275,0.69999999999999996,-73.995102000000003,40.744781000000003,-73.992508000000001,40.738433999999998,0.4592229816698297
93,D5367E940A20B9D2550BF7CF7AE01681,5B34A2589D1D2106FC0C47564A4833F0,CMT,1,N,1/8/13 10:08,1/8/13 10:18,2,594,1.6000000000000001,-73.972365999999994,40.762138,-73.957542000000004,40.782902,1.631428793541186
94,37BDEA2E54A3B70CBFA5B0D1C3A75FE2,730A179A7F97126B694CABFB93CC3A0C,CMT,1,N,1/8/13 7:49,1/8/13 7:57,2,467,2.6000000000000001,-74.006789999999995,40.754345000000001,-73.980316000000002,40.784081,2.478746400401199
95,0428E3DD09EA5A63D85509C7CA8C0199,A4B0B563E94A1C3ADA0B308161EDCB5A,CMT,1,N,1/7/13 16:19,1/7/13 16:24,1,291,0.90000000000000002,0.0,0.0,0.0,0.0,0.0
96,B33E71CD9E8FE1BE3B70FEB6E807DD15,BAF57796E45D921BB23217E17A372FF6,CMT,1,N,1/6/13 0:15,1/6/13 0:27,1,709,3.3999999999999999,-74.005058000000005,40.728676,-73.977501000000004,40.757061,2.435379140295226
97,7A9728FFD700148BF60616DA97FFC3C3,D25781FA72D2C328B9F120736E6CAA68,CMT,1,N,1/8/13 10:59,1/8/13 11:04,1,310,0.59999999999999998,-73.960357999999999,40.769137999999998,-73.961913999999993,40.775683999999998,0.4596990843049021
98,4C005EEBAA7BF26B84B21586332488A2,351BE7D984BE17DB2FA80A748E816472,CMT,1,N,1/7/13 20:49,1/7/13 21:11,2,1301,9.5,-73.874374000000003,40.774078000000003,-73.978324999999998,40.764834999999998,5.478564030627173
99,DDB3F3E0172B1FBF0C9E39CA773CC6E3,559F071794B7213986693B57DCEDDEE5,CMT,1,N,1/7/13 18:42,1/7/13 18:49,1,431,1.0,0.0,0.0,0.0,0.0,0.0
100,DDB3F3E0172B1FBF0C9E39CA773CC6E3,559F071794B7213986693B57DCEDDEE5,CMT,1,N,1/7/13 20:19,1/7/13 20:23,1,227,1.0,0.0,0.0,0.0,0.0,0.0
101,32D306FD3A4D7CEDCFD8D644294DD5B7,05EACD5B806FC3D01A377606D37CF327,CMT,1,N,1/8/13 10:17,1/8/13 10:36,1,1191,3.6000000000000001,-73.985962000000001,40.758212999999998,-73.950423999999998,40.783554000000002,2.5549424165694012
102,0A3EF18FFD7FA5327C66C6B1CE068F3A,E8BD33FAF31C98E52D1E45A60216113B,CMT,1,N,1/1/13 23:26,1/1/13 23:49,2,1361,18.899999999999999,-73.783317999999994,40.648636000000003,-73.964248999999995,40.719543000000002,10.674276994668691
103,B14118AD4BF381D80035EF546CE7AEFA,9DCEE90343F24D475B3A19A3F10AE801,CMT,1,N,1/10/13 14:11,1/10/13 14:29,1,1059,3.2999999999999998,-74.008430000000004,40.707649000000004,-73.992278999999996,40.749186999999999,2.9929352595821053
104,C6CE309A20A523E64FDCDECF150A2EC1,3DC3C9552D190C5D26B0358C23E449A6,CMT,1,N,1/10/13 12:08,1/10/13 12:12,1,245,0.80000000000000004,-73.987953000000005,40.761723000000003,-73.989838000000006,40.756985,0.3420131844339347
105,C6CE309A20A523E64FDCDECF150A2EC1,3DC3C9552D190C5D26B0358C23E449A6,CMT,1,N,1/10/13 7:07,1/10/13 7:19,1,701,3.7999999999999998,-73.994026000000005,40.719302999999996,-73.978729000000001,40.762787000000003,3.110320389481766
106,5E162F2D7F569949769648C56A23C525,6F7932F2B112DAABF1F2A385FE2AB819,CMT,1,N,1/8/13 3:13,1/8/13 3:34,1,1258,9.0999999999999996,-73.997855999999999,40.756405000000001,-73.872955000000005,40.774405999999999,6.655511965411988
107,82420BD631D2BB88E2F213A8CA15BECE,213779F7AA40E58009B3457E3FA7089D,CMT,1,N,1/8/13 10:21,1/8/13 10:24,1,181,0.59999999999999998,-73.988631999999996,40.73122,-73.986716999999999,40.738674000000003,0.5248544619118096
